Game Id;Period;Time;Scorer;Assist 1;Assist 2;TeamId;Note
23063;2;696;1171;218;;27;ES
23063;2;918;2778;1412;788;27;ES
23063;2;984;1300;584;;15;ES
23111;1;127;1379;410;1431;1;ES
23111;1;426;495;128;;1;ES
23111;1;467;410;1431;918;1;PP
23111;3;114;697;1228;;16;ES
23111;3;511;1351;1228;;16;ES
23111;3;1119;1430;217;1444;16;ES
23111;3;1190;678;1444;656;16;ES
23114;1;546;157;689;1293;7;PP
23114;1;1048;1028;375;292;7;ES
23114;2;78;1157;1293;157;7;PP
23114;2;629;1157;1293;1427;7;ES
23114;2;637;157;1293;;7;ES
23114;2;1085;279;314;;12;ES
23114;3;434;657;1043;279;12;ES
23114;3;862;10;1427;2525;7;ES
23211;1;143;1398;51;;20;SH
23211;1;1041;784;1172;;24;PP
23211;2;232;621;1447;1419;24;ES
23211;3;223;1022;817;949;20;ES
23211;3;298;603;;;24;ES
23211;3;1100;2254;817;2989;39;ES
23211;3;1142;1022;1116;;20;PP
23142;1;212;943;762;;14;ES
23142;1;739;1283;973;570;14;PP
23142;1;965;327;667;1803;14;ES
23142;1;1045;1173;973;1283;14;ES
23142;2;797;1096;1146;1317;17;ES
23081;1;698;1429;115;1145;26;ES
23081;2;113;1143;548;1942;21;ES
23081;2;588;1143;1942;398;21;PP
23081;2;967;72;794;1145;26;PP
23081;3;200;1041;199;131;21;ES
23088;2;520;900;1771;;29;ES
23088;2;1102;353;1436;;29;ES
23088;3;62;988;915;1771;29;PP
23088;3;611;1287;695;1299;9;ES
23088;3;1142;985;;;29;ES, ENG
23257;3;973;1151;1404;;10;ES
23257;3;1196;1330;799;2374;10;ES, ENG
23158;2;95;575;822;442;3;ES
23158;2;249;111;1248;;2;ES
23158;2;384;577;2251;130;3;ES
23158;2;510;1081;1670;91;3;ES
23158;2;753;1859;840;209;2;ES
23158;3;184;209;1859;220;2;PP
23158;3;1197;130;442;2251;3;ES
23058;1;484;1217;632;;28;ES
23058;2;236;2341;478;481;5;ES
23058;2;305;519;379;;28;ES
23058;2;1134;478;2341;481;5;PP
23058;3;295;1255;1217;895;28;ES
23078;1;579;2627;1031;334;4;PP
23078;1;1197;1328;1031;1310;4;PP
23078;2;330;2627;1310;750;4;ES
23078;2;1089;1438;405;719;31;ES
23078;3;401;307;;;4;ES
23078;3;1068;405;999;104;23;ES
23078;3;1151;369;334;307;4;SH, ENG
23143;1;25;220;920;209;2;ES
23143;1;1162;2371;619;2482;15;ES
23143;3;147;694;1360;;15;ES
23143;3;243;832;392;;5;ES
23143;3;400;840;1074;;2;ES
23145;1;242;962;179;2952;1;ES
23145;1;627;962;2952;127;1;ES
23145;2;126;1209;1431;918;1;PP
23145;2;198;127;962;179;1;PP
23145;2;420;721;1417;1292;19;PP
23145;3;709;728;1417;1005;19;ES
23145;3;845;2952;2399;962;1;ES
23060;1;444;223;1026;481;7;PP
23060;1;505;1413;649;481;5;ES
23060;1;958;223;1413;649;7;PP
23060;1;1085;953;477;1340;18;ES
23060;1;1136;1413;1027;187;5;ES
23060;2;574;478;2790;2341;5;SH
23060;2;801;223;1413;;7;ES
23060;3;303;838;640;1340;18;PP
23060;3;810;2790;481;223;5;ES
23060;3;1150;1441;1175;1120;23;ES
23100;2;651;1280;439;816;25;ES
23100;2;1123;2063;1418;138;30;ES
23100;3;34;1466;1418;;30;ES
23100;3;616;384;4;723;30;ES
23074;1;208;1255;2348;740;28;ES
23074;1;537;1354;379;290;28;PP
23074;1;642;1395;290;632;28;ES
23074;1;949;290;379;632;28;ES
23074;1;1056;1195;1255;895;28;ES
23074;2;389;1255;1230;895;28;ES
23074;2;821;5792;1195;290;28;ES
23074;3;764;1217;1255;632;28;PP
23182;2;266;468;867;161;11;ES
23182;2;938;592;1297;161;11;ES
23182;3;561;592;867;;11;ES
23169;1;50;1398;772;1116;20;ES
23169;1;489;1054;1419;1443;24;ES
23169;2;488;1054;210;1433;24;ES
23169;2;640;1116;1398;;20;PP
23169;3;444;1398;339;1022;20;ES
23169;3;1151;2786;696;595;20;ES
23086;1;88;1744;870;315;13;PP
23086;2;539;702;1317;809;17;ES
23086;2;635;370;587;367;13;ES
23086;3;1196;315;464;1744;13;ES, ENG
23209;1;531;752;655;2374;10;PP
23209;2;773;2955;196;126;10;ES
23209;2;935;2891;2806;102;37;ES
23209;3;68;130;575;257;3;ES
23209;3;454;102;2475;575;3;ES
23113;1;123;811;864;;9;PP
23113;2;68;1197;129;;14;ES
23113;2;114;1299;1270;1334;9;ES
23113;2;211;1948;983;760;54;ES
23113;2;1147;811;110;864;9;PP
23113;3;448;1197;570;;14;PP
23113;3;877;1287;1982;983;9;ES
23113;3;1179;667;884;327;14;ES
23091;1;324;10;2931;375;7;ES
23091;1;589;2383;722;1427;7;ES
23091;1;750;1427;1007;;7;ES
23091;2;142;2931;10;1293;7;ES
23091;2;201;522;1157;1427;7;ES
23091;2;569;866;1207;65;8;PP
23091;2;599;1319;1006;614;8;ES
23091;3;519;522;689;;7;PP
23091;3;730;2931;1293;;7;ES
23988;1;16;853;1158;893;22;ES
23988;1;596;586;2085;;22;ES
23988;1;1073;1005;1017;1292;19;PP
23988;2;353;841;1029;1005;19;ES
23988;2;360;1017;1029;1005;19;ES
23988;2;371;2085;1440;;22;ES
23988;2;569;841;1029;;19;ES
23988;2;639;869;893;853;22;ES
23988;3;556;2095;1005;841;19;ES
23988;3;561;853;1158;869;22;ES
23988;3;980;1164;1286;;22;ES
23988;3;1016;1005;1017;1029;19;PP
23122;1;161;170;2491;573;12;ES
23122;1;404;816;670;1777;25;PP
23122;1;688;1057;2479;665;12;ES
23122;2;105;1043;665;;12;ES
23122;2;150;797;670;1777;25;ES
23122;2;914;407;1280;797;25;PP
23122;2;1065;975;2787;1057;12;ES
23122;3;42;1131;937;473;12;ES
23122;3;399;539;314;279;12;ES
23124;1;223;1432;1394;44;6;ES
23124;1;301;1954;1176;1320;6;ES
23124;2;161;698;788;218;27;ES
23124;2;789;1954;1305;1176;6;ES
23124;2;820;520;1176;1305;6;ES
23124;3;787;1432;2184;1394;6;ES
23124;3;938;698;1412;218;27;ES
24280;1;673;1165;1203;1430;16;ES
24280;1;924;1165;1444;217;16;ES
24280;2;125;1228;25;;16;PP
24280;2;685;870;1744;464;13;PP
24280;3;16;870;464;315;13;ES
24280;3;83;656;1203;1444;16;ES
24280;3;709;2785;466;;13;ES
24280;3;1169;617;;;16;ES, ENG
24247;1;457;595;545;;20;ES
24247;1;1072;267;382;817;19;ES
24247;2;160;1120;549;1441;18;ES
24247;2;1011;838;549;300;18;ES
24247;2;1043;1129;640;;18;ES
24247;3;12;838;1129;640;18;ES
24247;3;599;2989;817;772;20;ES
24181;1;52;985;851;690;29;PP
24181;1;293;91;865;130;0;SH
24181;2;286;988;900;610;29;ES
24181;2;572;2806;575;102;3;SH
24181;2;1064;1295;575;91;3;ES
24181;3;638;1771;900;610;29;ES
24181;3;809;715;994;2891;3;ES
24065;1;362;918;287;410;1;PP
24065;1;493;1136;1446;2184;6;ES
24065;1;570;520;1176;44;6;ES
24065;1;1016;5172;204;2952;1;ES
24065;2;84;1176;520;;6;ES
24065;2;717;127;962;204;1;ES
24065;3;273;1432;1305;;6;ES
24065;3;443;1320;1136;216;6;ES
24065;3;1147;1320;2481;1377;6;ES, ENG
23205;1;533;237;72;1308;26;ES
23205;1;630;794;206;72;26;PP
23205;2;110;1145;1308;48;26;ES
23205;2;915;1449;866;;8;ES
23205;2;1034;123;991;1207;8;ES
23205;3;480;72;206;550;26;ES
23205;3;1162;2384;48;;26;ES, ENG
23131;1;189;324;334;2627;4;ES
23131;1;203;324;334;1310;4;ES
23131;1;697;1852;2478;248;4;ES
23131;1;1038;597;334;750;4;ES
23131;2;19;412;1328;369;4;ES
23131;2;132;2627;334;750;4;ES
23131;2;456;1315;1430;;18;PP
23131;3;201;1031;369;1328;4;ES
23131;3;394;597;334;369;4;ES
23131;3;449;369;750;334;4;ES
23131;3;569;1228;1430;6;16;ES
23131;3;651;2478;369;248;4;ES
23131;3;750;678;1315;1669;16;ES
23129;1;52;1300;1238;662;15;ES
23129;1;1135;1434;852;773;25;ES
23129;2;688;1360;1300;1303;15;PP
23129;2;787;694;1212;662;15;ES
23129;3;123;694;1212;662;15;ES
23129;3;291;407;797;670;25;ES
23129;3;660;1390;1303;;15;ES
23129;3;992;2763;58;;15;ES
23173;1;418;918;2399;410;1;ES
23173;1;907;480;868;;0;ES
23173;2;394;343;551;2513;0;ES
23173;3;199;343;178;1262;0;ES
23173;3;732;128;179;;1;ES
23094;1;397;385;138;2063;30;PP
23094;1;545;1418;138;;30;ES
23094;1;641;2063;385;138;30;PP
23094;1;694;2063;763;1108;30;ES
23094;2;255;951;1108;;30;ES
23094;2;502;2063;138;1466;30;PP
23094;2;538;1146;2643;;17;ES
23094;2;843;385;138;81;30;ES
23163;1;945;646;2369;589;24;ES
23163;2;296;1233;760;983;9;ES
23163;2;785;1265;1433;;24;ES
23163;3;349;110;864;952;9;PP
23163;3;1107;784;1443;1172;24;ES
23089;1;108;703;2789;187;5;ES
23089;1;264;481;478;;5;ES
23089;1;510;223;481;478;7;PP
23089;1;913;378;1027;2790;5;ES
23089;2;561;2085;893;586;22;ES
23104;1;1078;464;2785;2096;13;ES
23104;2;46;2778;936;;27;ES
23104;3;560;698;528;671;27;ES
23104;3;651;1171;218;;27;PP
23104;3;825;788;698;1412;27;ES
23104;3;1027;218;1171;877;27;PP
23104;3;1044;446;2851;;13;ES
23180;2;239;220;832;1859;2;PP
23180;2;574;364;775;;23;ES
23180;2;1033;775;1366;;23;ES
23180;2;1080;405;1353;719;23;ES
23180;3;269;699;1353;726;23;ES
23125;1;109;2096;464;;13;ES
23125;1;117;2779;1108;2257;30;ES
23125;2;505;464;446;2096;13;ES
23125;2;562;138;1418;385;30;ES
23125;2;1067;466;1050;1132;35;ES
23125;3;114;946;2933;2512;30;ES
23125;3;438;2933;1108;946;30;ES
23108;1;461;248;324;1852;4;ES
23108;2;61;307;1273;725;4;ES
23108;2;1134;1031;412;;4;PP
23108;3;361;2719;1397;893;22;PP
23108;3;699;2627;750;;4;ES
23108;3;800;725;307;1273;4;ES
23108;3;963;248;2478;1852;4;ES
23633;1;139;785;;;19;ES
23633;1;700;841;721;616;19;ES
23633;2;1198;379;519;290;28;PP
23633;3;132;616;841;;19;PP
23633;3;183;785;728;618;19;ES
23633;3;837;1255;1075;2552;28;PP
23633;3;954;639;182;;28;ES
23126;1;862;478;1027;;5;ES
23126;2;42;1228;25;1424;16;PP
23126;2;711;1228;1430;6;16;ES
23126;3;312;1424;2472;678;16;ES
23126;3;382;1027;1026;467;5;ES
23126;3;640;1214;223;649;5;ES
23126;OT1;16;1228;25;2363;16;ES
23200;1;592;715;1358;;3;PP
23200;1;721;2097;570;1283;14;ES
23200;2;955;2097;1173;973;14;ES
23200;3;157;1358;1237;575;3;ES
23200;3;197;575;1358;;3;ES
23200;3;1167;994;575;1237;3;SH, ENG
23106;1;414;1146;702;1317;17;ES
23106;1;582;2989;1022;;20;ES
23106;1;664;213;2935;1146;17;ES
23106;1;983;332;213;;17;ES
23106;1;1058;817;382;1116;20;ES
23106;2;505;809;1317;702;17;ES
23106;3;311;636;2643;135;17;ES
23106;3;458;702;1317;855;17;ES
23106;3;739;2254;817;1116;39;ES
23130;2;680;733;520;;6;SH
23130;3;85;2964;852;1777;25;ES
23130;3;730;1954;1320;1394;6;PP
23130;3;1064;2964;1280;1777;25;ES
23141;1;834;864;811;110;9;PP
23141;1;1097;760;1270;;9;ES
23141;3;321;864;952;;9;PP
23254;1;104;161;592;1392;11;ES
23254;1;1083;72;794;;26;PP
23254;2;263;1392;5538;323;11;ES
23254;2;1033;1428;1297;323;11;ES
23254;3;240;794;206;207;26;ES
23254;3;972;274;2264;289;11;ES
23254;3;1185;468;1322;;11;ES, ENG
23109;1;780;36;1359;924;21;ES
23109;1;790;1143;924;36;21;ES
23109;1;875;1293;1028;;7;ES
23109;2;653;1427;157;;7;ES
23109;3;1032;689;522;1028;7;ES
23109;3;1136;131;92;1041;21;ES
23123;1;134;937;170;1168;12;ES
23123;1;267;1265;1054;1281;24;PP
23123;1;754;646;1447;;24;PP
23123;2;269;646;589;;24;ES
23123;2;711;473;937;;12;ES
23123;3;374;1154;314;279;12;ES
23123;3;810;1447;621;;24;PP
23123;3;916;314;2479;2787;12;ES
23117;1;117;522;172;;7;PP
23117;1;354;689;1028;1381;7;ES
23117;1;503;689;1381;2931;7;ES
23117;1;724;854;2293;357;0;ES
23117;2;118;2942;172;2525;7;ES
23117;2;293;2931;2088;;7;ES
23117;2;444;303;1262;854;0;PP
23117;3;29;551;2513;;0;ES
23117;3;189;357;121;303;0;ES
23117;3;397;1157;522;;7;ES
23295;1;299;2384;72;794;26;ES
23295;1;728;111;712;2262;2;ES
23295;1;993;878;72;175;26;SH
23295;1;1180;2262;1859;1053;2;ES
23295;2;309;1074;214;1179;2;ES
23295;2;988;736;111;2262;2;ES
23295;3;979;1429;207;237;26;ES
23090;2;138;655;126;693;10;ES
23090;2;495;2955;1330;2374;10;ES
23090;3;273;655;625;2349;10;PP
23128;1;300;1043;1168;314;12;PP
23128;1;425;218;877;493;27;ES
23128;1;524;218;1412;1171;27;PP
23128;1;705;218;788;;27;ES
23128;2;1059;314;1043;1168;12;PP
23128;3;854;877;218;1171;27;PP
23097;1;837;464;1744;315;13;ES
23097;2;298;196;799;655;10;ES
23097;2;393;196;98;655;10;ES
23097;2;649;2096;1050;1132;13;ES
23097;2;836;752;1330;1404;10;ES
23097;2;872;870;315;464;13;ES
23097;2;968;446;679;;13;ES
23097;3;476;258;2374;;10;ES
23121;1;303;951;1108;2257;30;ES
23121;1;427;385;488;;30;ES
23121;2;163;723;1418;384;30;ES
23121;2;192;2640;1412;671;27;ES
23121;2;529;946;2512;;30;ES
23121;2;638;1117;1466;763;30;ES
23121;2;916;763;2779;1418;2;ES
23121;2;1112;763;2779;385;2;ES
23121;3;103;385;723;1418;30;ES
23121;3;171;951;2512;81;30;ES
23121;3;355;1171;788;218;27;PP
23098;1;124;1143;131;924;21;ES
23098;1;190;1340;477;1426;18;ES
23098;1;511;640;1129;1175;18;ES
23098;2;1015;92;548;922;21;ES
23098;3;785;225;1359;398;21;ES
23147;1;975;1438;999;699;31;ES
23147;1;1153;74;304;1366;23;ES
23147;2;76;1353;726;719;23;ES
23147;2;971;817;2254;696;20;SH
23147;2;998;999;1438;2378;23;PP
23147;3;512;2378;1438;74;23;ES
23290;1;927;1394;2184;733;6;ES
23290;1;1190;590;44;1377;6;ES
23290;2;98;590;1320;2481;6;ES
23290;2;816;841;616;1417;19;ES
23290;3;245;721;841;1017;19;ES
23290;3;1070;1176;1320;658;6;ES
23146;1;353;866;1207;991;8;ES
23146;2;690;123;1449;1033;8;ES
23146;3;124;866;65;991;8;PP
23206;1;468;275;1054;1433;24;ES
23206;2;928;297;603;1419;24;ES
23206;3;299;129;1271;943;14;ES
23206;3;391;646;1172;2369;24;ES
23206;3;621;1054;1447;;24;ES
23202;2;653;2085;1440;586;22;ES
23202;3;724;853;893;;22;ES
23202;3;1051;853;1105;;22;ES
23149;1;87;1948;695;;54;ES
23149;1;770;289;1322;274;11;ES
23149;1;830;952;1299;811;9;PP
23149;2;36;592;2264;867;11;ES
23149;2;612;323;1336;1392;11;ES
23149;2;616;1336;1428;;11;ES
23149;2;852;811;952;864;9;ES
23149;3;337;1334;760;38;9;PP
23149;OT1;243;110;952;1233;9;ES
23151;1;377;1116;1398;1321;20;ES
23151;1;414;1022;51;817;20;ES
23151;2;97;1353;719;6054;23;ES
23151;3;41;1022;1116;51;20;PP
23151;3;363;1353;74;364;23;ES
23151;3;882;1353;6054;;23;ES
23174;1;330;58;2162;501;15;ES
23174;1;603;2849;477;1441;59;ES
23174;2;537;1289;640;838;18;ES
23174;2;844;549;1441;477;18;ES
23174;3;87;1441;477;;23;ES
23174;3;267;1303;2482;;15;ES
23174;3;314;694;2482;584;15;ES
23133;1;152;407;291;;25;ES
23133;1;871;2964;773;;25;ES
23133;1;1034;407;797;;25;ES
23133;2;899;1165;1430;;16;ES
23133;2;1022;1777;1025;629;25;ES
23133;2;1077;1228;656;1444;16;PP
23133;3;1045;1203;678;1444;16;ES
23835;1;426;1358;1081;994;3;PP
23835;1;676;2095;1292;;19;ES
23835;1;740;442;1670;994;3;ES
23835;2;13;1417;728;1017;19;ES
23835;3;74;442;1295;130;3;PP
23835;3;835;715;994;1081;3;ES
23835;3;1017;841;1029;1292;19;ES
24263;1;359;893;909;2085;22;ES
24263;1;470;2917;72;237;26;ES
24263;1;952;853;893;586;22;ES
24263;1;1084;853;2719;;22;ES
24263;2;445;1158;967;1105;22;ES
24263;2;529;794;1429;72;26;ES
24263;2;686;2719;1158;893;22;ES
24263;2;1145;1440;1158;2085;22;ES
24263;3;814;1145;115;878;26;ES
24263;3;925;1397;1164;2085;22;ES
24263;3;961;336;853;;22;ES
23161;1;103;937;1154;1043;12;PP
23161;1;254;657;573;1131;12;ES
23161;1;1031;1131;314;1043;12;ES
23161;1;1111;170;573;;12;ES
23161;1;1140;170;2491;194;12;ES
23161;2;90;2491;2479;;12;ES
23161;3;325;657;279;314;12;ES
23161;3;549;2479;1154;1168;12;ES
23161;3;811;937;473;1131;12;ES
24234;1;1083;1157;1028;2931;7;ES
24234;2;228;384;763;2512;30;PP
24234;2;612;1418;1117;45;30;ES
24234;3;296;723;763;;30;ES
24234;3;382;1427;1211;1157;7;ES
24234;3;771;951;2779;1466;30;ES
24234;3;1115;522;2383;;7;ES
23949;1;45;760;818;1982;9;ES
23949;1;523;2096;628;2785;13;PP
23949;1;972;2096;1132;479;13;PP
23949;1;1048;466;1744;1393;35;ES
23949;1;1069;38;1299;;9;ES
23949;2;503;628;512;479;13;ES
23949;2;597;2531;760;;9;ES
23949;2;1056;1744;464;1132;13;ES
23949;3;978;760;110;1334;9;PP
23949;3;1043;479;628;;13;PP
23779;1;58;920;220;;2;ES
23779;1;382;1447;2459;1172;24;ES
23779;1;1191;832;111;392;5;ES
23779;2;100;1172;1265;;24;ES
23779;2;149;1172;621;275;24;ES
23779;2;818;1053;920;220;30;ES
23779;3;838;2369;589;1433;24;ES
23779;3;1192;646;1419;784;24;ES
23266;1;651;1342;2264;2793;11;ES
23266;1;826;216;682;1377;6;ES
23266;1;967;867;323;;11;ES
23266;3;887;1954;1176;1010;6;ES
23266;3;1075;1176;1394;590;6;ES
23451;2;208;1027;187;1413;5;ES
23451;2;263;1662;2341;;5;ES
23451;2;874;1360;694;;15;PP
23451;2;907;2341;703;;5;ES
23451;2;1155;187;2341;741;5;ES
23451;3;53;223;478;481;7;ES
23451;3;1155;1300;404;;15;ES
23233;1;432;1283;667;1271;14;ES
23233;1;809;222;1445;1006;8;ES
23233;2;696;460;884;608;47;ES
23233;3;459;129;1197;1271;14;ES
24256;1;48;1031;1328;412;4;ES
24256;1;130;1310;1328;2627;4;PP
24256;1;942;725;602;307;4;ES
24256;1;1057;314;1043;;12;PP
24256;1;1128;1031;248;750;4;ES
24256;2;341;314;1043;665;12;ES
24256;2;1101;248;1852;2478;4;ES
24256;3;105;324;1328;1031;4;ES
24256;3;734;248;1852;2478;4;ES
23120;1;488;924;1143;398;21;ES
23120;1;998;548;36;92;21;ES
23120;1;1137;135;2935;;17;ES
23120;2;385;809;1317;1082;17;PP
23120;2;420;2366;2935;;17;ES
23120;2;610;1143;398;36;21;ES
23120;2;707;2643;2387;;17;ES
23120;2;970;630;225;548;21;ES
23120;3;266;630;90;225;21;ES
23467;1;244;209;1248;2262;2;ES
23467;1;628;1859;2282;220;2;ES
23467;1;1165;1859;2262;1170;2;PP
23467;3;325;920;1859;111;2;ES
23467;3;777;1170;840;1074;2;ES
23467;3;1060;1431;469;410;1;ES
23115;1;208;851;690;353;29;ES
23115;1;271;810;1208;;29;ES
23115;1;326;1771;900;610;29;ES
23115;1;870;2076;2777;;29;ES
23115;1;1137;689;1381;1028;7;ES
23115;1;1193;353;681;610;29;ES
23115;2;90;292;522;;7;ES
23115;2;1139;610;900;1771;29;ES
23115;3;50;690;988;851;29;ES
23115;3;112;1157;172;689;7;ES
23115;3;1018;689;1427;;7;ES
23297;1;382;895;519;1195;28;ES
23297;2;328;1075;1195;321;28;ES
23297;2;375;639;555;379;28;ES
23297;2;471;1354;740;2348;28;ES
23297;2;507;1120;296;549;18;ES
24211;1;512;1171;877;218;27;ES
24211;1;1028;2935;213;;17;ES
24211;1;1162;636;855;809;17;ES
24211;2;558;671;788;;27;ES
24211;2;785;1284;698;788;27;ES
24211;2;838;2935;855;213;17;ES
24211;3;112;493;;;27;ES
24211;3;276;2788;171;493;32;ES
24211;3;335;1317;809;;17;ES
24211;3;362;702;332;809;17;ES
24211;3;424;416;213;1317;17;ES
24211;3;529;1082;702;809;17;ES
23237;1;133;991;65;;8;ES
23237;2;616;123;866;1033;8;SH
23237;3;800;222;200;1207;8;ES
23237;3;1026;1081;91;715;3;PP
23237;3;1098;865;2891;1295;3;ES
23237;3;1161;2891;1358;442;37;ES
23237;OT1;278;65;1006;1033;8;ES
23251;1;129;2950;1379;;1;SH
23251;1;1048;72;115;206;26;ES
23251;2;324;410;287;;1;ES
23251;3;143;410;1209;;1;PP
23251;3;1158;905;1429;72;26;ES
23251;3;1190;5172;2952;560;1;ES
23101;1;798;2374;752;1144;10;PP
23101;1;899;752;2780;693;10;SH
23101;2;455;1208;2777;988;29;ES
23101;2;534;693;98;752;10;ES
24271;2;519;267;51;2989;19;ES
24271;2;653;1321;1116;;20;ES
24271;2;1182;1398;772;1116;20;ES
23325;1;303;1376;214;392;2;ES
23325;1;770;1340;2201;2970;18;ES
23325;3;341;300;953;1426;18;ES
23325;3;1184;1289;1426;1401;18;ES, ENG
23322;1;444;575;715;1295;3;ES
23322;1;470;323;1392;592;11;ES
23322;2;262;1428;867;161;11;PP
23322;2;584;91;442;1237;0;ES
23322;2;616;102;5845;442;3;ES
23322;2;844;867;161;1428;11;ES
23322;3;313;130;1358;;3;PP
23322;3;506;130;1358;;3;PP
23322;3;969;323;274;1322;11;PP
23322;3;1060;1336;1428;323;11;ES
23138;1;548;946;1466;;30;ES
23138;3;436;719;651;;23;ES
23138;3;509;1353;999;;23;PP
23138;3;651;384;1418;946;30;ES
23198;1;67;1351;1228;697;16;ES
23198;2;689;1444;678;2472;16;ES
23198;2;982;2472;697;1228;16;ES
23198;3;55;678;1444;1424;16;ES
23198;3;886;1228;656;;16;PP
23198;3;1029;656;1444;;16;ES
23198;3;1130;2472;697;;16;ES
23275;1;28;44;1305;1176;6;ES
23275;1;339;2369;646;;24;ES
23275;1;553;1305;1954;1176;6;PP
23275;1;1182;1954;1320;1305;6;PP
23275;2;693;1433;784;;24;ES
23275;3;219;1432;1136;520;6;ES
23275;3;996;658;1034;;6;ES
23162;1;484;1217;895;1255;28;ES
23162;2;134;797;291;;25;PP
23162;3;113;639;632;519;28;PP
23162;3;1006;731;290;1255;28;ES
23119;1;607;412;202;1328;4;ES
23119;2;287;201;625;2349;10;ES
23119;2;310;655;625;2349;10;ES
23119;2;951;2780;752;258;10;ES
23119;2;1184;258;655;625;10;ES
23119;3;722;2374;2780;693;10;ES
23192;2;1181;1097;817;1022;20;ES
23192;2;1188;1097;1321;;20;ES
23192;3;145;481;223;478;5;ES
23192;3;264;1662;612;;5;ES
23192;OT1;72;649;2341;478;5;ES
23152;1;409;1132;1744;870;13;ES
23152;1;563;1158;869;853;22;ES
23152;3;304;967;1440;1286;22;ES
23152;3;1179;1158;586;893;22;ES, ENG
23321;1;35;991;1033;866;8;ES
23321;1;128;1053;1248;;30;ES
23321;1;271;123;1449;;8;ES
23321;1;754;222;1869;;8;ES
23321;1;1062;1053;579;2282;30;ES
23321;2;972;832;1859;736;5;ES
23321;3;1042;222;563;200;8;ES
24272;1;363;1431;204;;1;ES
24272;1;626;1431;1209;410;1;ES
24272;3;460;962;204;127;1;ES
24272;3;511;1431;560;2950;1;ES
24272;3;785;410;127;;1;PP
24272;3;1188;1209;410;1431;1;ES
24258;2;1082;618;313;1005;19;ES
24258;3;220;2095;1329;1005;19;ES
24258;3;1115;1027;1405;;5;ES
23159;1;755;2778;1412;218;27;PP
23159;3;101;671;1284;;27;ES
23159;3;207;1412;698;671;27;ES
23159;3;698;207;72;237;26;ES
23137;2;74;81;763;;30;ES
23137;2;1161;332;1317;849;17;SH
23137;3;695;488;2063;946;43;ES
23137;3;791;45;763;2779;30;ES
23137;3;1124;1146;1317;809;17;ES
23135;1;192;2209;1280;1777;36;ES
23135;1;268;760;983;1287;9;ES
23135;1;798;1400;797;407;25;ES
23135;2;44;1287;1948;110;9;ES
23144;1;67;854;1262;357;0;PP
23144;1;94;1307;480;1399;0;ES
23144;1;1010;357;188;303;0;ES
23144;2;836;357;188;;0;ES
23144;3;661;2513;1262;;0;ES
23302;1;116;1158;853;893;22;ES
23302;1;864;1286;967;471;22;ES
23302;2;44;1300;1360;694;15;PP
23302;2;98;2085;869;893;22;ES
23302;2;112;967;1286;2719;22;ES
23302;3;24;619;1268;1303;15;ES
23302;3;217;853;1158;;22;ES
23302;3;374;1360;1300;1303;15;PP
23302;3;427;39;893;2085;22;ES
23176;1;456;725;412;369;4;ES
23176;1;489;1328;334;602;4;ES
23176;1;678;725;597;307;4;ES
23176;2;36;90;225;630;21;ES
23176;2;139;225;630;548;21;ES
23176;3;447;2478;1852;;4;ES
23176;3;1006;2627;334;1310;4;ES
23176;3;1123;1328;334;568;4;ES
23213;1;1080;1043;314;1131;12;ES
23213;2;197;279;314;1043;12;ES
23213;2;738;314;937;1043;12;PP
23213;2;794;1172;275;646;24;PP
23201;1;113;915;2076;2777;20;ES
23201;1;765;1348;915;353;29;ES
23201;2;319;44;1432;1136;6;ES
23201;3;406;116;810;915;29;ES
23165;1;270;877;2640;1171;27;ES
23165;2;789;877;1171;218;27;ES
23165;3;212;999;775;1366;23;ES
23165;3;533;788;1412;;27;ES
23165;3;768;1353;651;775;23;PP
23165;3;859;651;74;1438;23;ES
23165;OT1;278;719;651;;23;ES
23136;1;661;632;519;290;28;PP
23136;1;724;2935;213;2643;17;ES
23136;2;207;1146;663;809;17;ES
23136;2;235;555;182;;28;ES
23136;2;902;1317;1096;;17;ES
23136;3;686;519;182;;28;ES
23136;OT1;180;519;632;290;28;PP
24185;1;291;1358;2554;1081;3;ES
24185;2;503;2349;655;2374;10;PP
24185;3;1049;715;2554;;3;ES
23160;2;1188;925;498;303;0;ES
23157;2;228;697;718;617;16;ES
23157;2;241;1424;2363;6;16;ES
23157;2;532;1203;2363;1430;16;ES
23157;3;52;201;625;693;10;ES
23157;3;113;1228;1444;;16;PP
23157;3;745;655;201;693;10;ES
23157;3;787;799;2374;;10;ES
23157;3;794;1330;2955;2374;10;ES
23157;OT1;161;697;1424;;16;ES
23242;2;309;1447;1281;1054;24;ES
23242;2;467;1281;1054;646;24;ES
23242;3;563;841;721;381;19;PP
23242;3;1187;1054;1265;297;24;ES, ENG
23168;2;666;478;1162;2341;5;ES
23191;1;80;90;225;630;21;ES
23191;1;92;90;1359;;21;ES
23191;1;398;129;1197;1271;14;ES
23191;1;1126;1143;36;548;21;PP
23191;2;33;943;973;;14;ES
23191;2;723;922;1378;;21;ES
23191;3;309;2550;1173;1283;19;ES
23191;3;771;131;36;;21;ES
24233;1;30;1395;632;290;28;ES
24233;1;171;967;471;1397;22;PP
24233;1;377;1286;1105;1440;22;ES
24233;1;787;2552;639;632;28;PP
24233;1;895;1772;1158;;22;ES
24233;3;544;317;1440;1158;22;ES
23228;2;148;1057;170;937;12;PP
23228;2;638;1043;975;539;12;ES
23228;3;659;274;468;1322;11;ES
23228;3;748;1131;473;573;12;ES
