Game Id;PlayerId;TeamId;Game Rating;SA;GA;SV;SV%;TOI;PIM
23163;1052;9;76;36;3;33;.917;3548000;0
23163;1332;9;0;0;0;0;.00nan;0;0
23089;318;22;80;16;0;16;1.000;2682000;0
23089;735;5;95;34;1;33;.971;3600000;0
23089;1036;22;43;24;4;20;.833;918000;0
23089;1361;5;0;0;0;0;.00nan;0;0
23104;112;13;43;32;5;27;.844;3600000;0
23104;487;27;62;25;2;23;.920;3600000;0
23104;714;13;0;0;0;0;.00nan;0;0
23104;2557;27;0;0;0;0;.00nan;0;0
23180;734;2;47;26;4;22;.846;3600000;0
23180;737;23;89;30;1;29;.967;3600000;0
23180;1355;2;0;0;0;0;.00nan;0;0
23180;2375;23;0;0;0;0;.00nan;0;0
23125;103;30;0;0;0;0;.00nan;0;0
23125;112;13;0;0;0;0;.00nan;0;0
23125;714;13;70;40;4;36;.900;3545000;0
23125;2549;30;57;26;3;23;.885;3600000;0
23108;318;22;57;43;6;37;.860;3600000;0
23108;727;4;0;0;0;0;.00nan;0;0
23108;1036;22;0;0;0;0;.00nan;0;0
23108;1335;4;87;32;1;31;.969;3600000;0
23633;429;28;0;0;0;0;.00nan;0;0
23633;489;19;0;0;0;0;.00nan;0;0
23633;1056;19;60;28;3;25;.893;3600000;0
23633;1061;28;70;40;4;36;.900;3564000;0
23126;360;16;76;33;3;30;.909;3617000;0
23126;735;5;0;0;0;0;.00nan;0;0
23126;1361;5;47;28;4;24;.857;3617000;0
23126;2687;16;0;0;0;0;.00nan;0;0
23200;711;3;85;37;2;35;.946;3600000;0
23200;1731;3;0;0;0;0;.00nan;0;0
23200;2016;14;0;0;0;0;.00nan;0;0
23200;2057;14;75;38;3;35;.921;3550000;0
23106;419;20;40;33;6;27;.818;3600000;0
23106;505;17;85;34;3;31;.912;3600000;0
23106;707;20;0;0;0;0;.00nan;0;0
23106;1333;17;0;0;0;0;.00nan;0;0
23130;482;6;0;0;0;0;.00nan;0;0
23130;483;6;74;30;2;28;.933;3900000;0
23130;1221;25;0;0;0;0;.00nan;0;0
23130;2269;25;63;28;2;26;.929;3900000;0
23141;1021;15;0;0;0;0;.00nan;0;0
23141;1052;9;0;0;0;0;.00nan;0;0
23141;1128;15;51;20;3;17;.850;3600000;0
23141;1332;9;100;34;0;34;1.000;3600000;0
23254;710;26;0;0;0;0;.00nan;0;0
23254;783;11;0;0;0;0;.00nan;0;0
23254;1239;26;78;37;4;33;.892;3546000;0
23254;2810;11;84;34;2;32;.941;3600000;0
23109;13;7;72;32;3;29;.906;3900000;0
23109;316;7;0;0;0;0;.00nan;0;0
23109;1406;21;59;25;3;22;.880;3900000;0
23109;1690;21;0;0;0;0;.00nan;0;0
23123;295;24;0;0;0;0;.00nan;0;0
23123;593;57;76;42;4;38;.905;3900000;0
23123;1149;12;0;0;0;0;.00nan;0;0
23123;1278;12;51;25;4;21;.840;3900000;0
23117;13;7;0;0;0;0;.00nan;0;0
23117;316;7;68;39;4;35;.897;3600000;0
23117;1163;0;25;24;6;18;.750;2798000;0
23117;2804;0;50;2;0;2;1.000;750000;0
23295;710;26;70;44;4;40;.909;3583000;0
23295;734;2;0;0;0;0;.00nan;0;0
23295;1239;26;0;0;0;0;.00nan;0;0
23295;1355;2;70;35;3;32;.914;3600000;0
23090;0;48;78;41;3;38;.927;3600000;0
23090;277;10;0;0;0;0;.00nan;0;0
23090;812;24;100;28;0;28;1.000;3600000;0
23090;2947;29;0;0;0;0;.00nan;0;0
23128;487;27;0;0;0;0;.00nan;0;0
23128;1149;12;54;32;4;28;.875;3553000;0
23128;1278;12;0;0;0;0;.00nan;0;0
23128;2557;27;80;34;2;32;.941;3600000;0
23097;112;13;98;45;4;41;.911;3900000;0
23097;277;10;0;0;0;0;.00nan;0;0
23097;714;13;0;0;0;0;.00nan;0;0
23097;812;24;38;20;4;16;.800;3900000;0
23121;103;30;63;21;2;19;.905;3600000;0
23121;487;27;48;37;6;31;.838;2117000;0
23121;2549;30;0;0;0;0;.00nan;0;0
23121;2557;27;65;28;3;25;.893;1483000;0
23098;1406;21;75;25;2;23;.920;3600000;0
23098;1690;21;0;0;0;0;.00nan;0;0
23098;2174;18;0;0;0;0;.00nan;0;0
23098;2314;18;44;20;3;17;.850;3588000;0
23147;419;20;52;37;5;32;.865;3600000;0
23147;707;20;0;0;0;0;.00nan;0;0
23147;737;23;86;22;1;21;.955;3600000;0
23147;2375;23;0;0;0;0;.00nan;0;0
23290;482;6;83;38;2;36;.947;3600000;0
23290;483;6;0;0;0;0;.00nan;0;0
23290;489;19;0;0;0;0;.00nan;0;0
23290;1056;19;62;32;4;28;.875;3593000;0
23146;727;4;77;33;3;30;.909;3600000;0
23146;998;8;100;36;0;36;1.000;3600000;0
23146;1335;4;0;0;0;0;.00nan;0;0
23146;2266;8;0;0;0;0;.00nan;0;0
23206;295;24;94;29;1;28;.966;3600000;0
23206;593;57;0;0;0;0;.00nan;0;0
23206;2016;14;54;39;4;35;.897;3600000;0
23206;2057;14;0;0;0;0;.00nan;0;0
23202;318;22;0;0;0;0;.00nan;0;0
23202;1036;22;100;24;0;24;1.000;3600000;0
23202;1163;0;0;0;0;0;.00nan;0;0
23202;2804;0;84;40;3;37;.925;3600000;0
23149;783;11;85;53;5;48;.906;3844000;0
23149;1052;9;0;0;0;0;.00nan;0;0
23149;1332;9;67;39;4;35;.897;3844000;0
23149;2810;11;0;0;0;0;.00nan;0;0
23151;419;20;0;0;0;0;.00nan;0;0
23151;707;20;81;42;3;39;.929;3900000;0
23151;737;23;0;0;0;0;.00nan;0;0
23151;2375;23;66;35;3;32;.914;3900000;0
23174;1021;15;46;28;4;24;.857;3543000;0
23174;1128;15;0;0;0;0;.00nan;0;0
23174;2174;18;58;22;3;19;.864;3600000;0
23174;2314;18;0;0;0;0;.00nan;0;0
23133;360;16;0;0;0;0;.00nan;0;0
23133;1221;25;74;30;3;27;.900;3600000;0
23133;2269;25;0;0;0;0;.00nan;0;0
23133;2687;16;56;32;4;28;.875;3596000;0
23835;489;19;73;41;4;37;.902;3600000;0
23835;711;3;74;34;3;31;.912;3600000;0
23835;1056;19;0;0;0;0;.00nan;0;0
23835;1731;3;0;0;0;0;.00nan;0;0
24263;318;22;0;0;0;0;.00nan;0;0
24263;710;26;60;20;2;18;.900;1254000;0
24263;1036;22;56;24;3;21;.875;3600000;0
24263;1239;26;32;31;6;25;.806;2346000;0
23161;429;28;23;10;4;6;.600;1116000;0
23161;1061;28;22;22;5;17;.773;2484000;0
23161;1149;12;0;0;0;0;.00nan;0;0
23161;1278;12;100;26;0;26;1.000;3600000;0
24234;13;7;0;0;0;0;.00nan;0;0
24234;103;30;0;0;0;0;.00nan;0;0
24234;316;7;64;30;4;26;.867;3600000;0
24234;2549;30;76;32;3;29;.906;3600000;0
23949;112;13;0;0;0;0;.00nan;0;0
23949;714;13;60;34;4;30;.882;3600000;0
23949;1052;9;46;35;6;29;.829;3584000;0
23949;1332;9;0;0;0;0;.00nan;0;0
23779;295;24;0;0;0;0;.00nan;0;0
23779;593;57;80;28;3;25;.893;3600000;0
23779;734;2;77;50;5;45;.900;3600000;0
23779;1355;2;0;0;0;0;.00nan;0;0
23266;482;6;0;0;0;0;.00nan;0;0
23266;483;6;99;54;2;52;.963;3600000;0
23266;783;11;0;0;0;0;.00nan;0;0
23266;2810;11;87;39;3;36;.923;3542000;0
23451;735;5;83;30;2;28;.933;3600000;0
23451;1021;15;51;10;1;9;.900;1240000;0
23451;1128;15;55;28;4;24;.857;2360000;0
23451;1361;5;0;0;0;0;.00nan;0;0
23233;998;8;86;42;3;39;.929;3579000;0
23233;2016;14;0;0;0;0;.00nan;0;0
23233;2057;14;95;32;1;31;.969;3600000;0
23233;2266;8;0;0;0;0;.00nan;0;0
24256;727;4;77;30;2;28;.933;3600000;0
24256;1149;12;53;2;0;2;1.000;464000;0
24256;1278;12;47;42;7;35;.833;3136000;0
24256;1335;4;0;0;0;0;.00nan;0;0
23120;505;17;48;34;5;29;.853;3542000;0
23120;1333;17;0;0;0;0;.00nan;0;0
23120;1406;21;61;33;4;29;.879;3600000;0
23120;1690;21;0;0;0;0;.00nan;0;0
23467;268;1;0;0;0;0;.00nan;0;0
23467;734;2;0;0;0;0;.00nan;0;0
23467;1355;2;82;26;1;25;.962;3600000;0
23467;2800;1;71;49;5;44;.898;3600000;0
23115;0;48;0;0;0;0;.00nan;0;0
23115;13;7;26;12;4;8;.667;875000;0
23115;316;7;53;23;3;20;.870;2725000;0
23115;2947;29;46;26;4;22;.846;3600000;0
23297;429;28;0;0;0;0;.00nan;0;0
23297;1061;28;82;32;1;31;.969;3600000;0
23297;2174;18;0;0;0;0;.00nan;0;0
23297;2314;18;49;30;4;26;.867;3600000;0
24211;487;27;66;50;6;44;.880;2825000;0
24211;505;17;0;0;0;0;.00nan;0;0
24211;1333;17;45;28;5;23;.821;3600000;0
24211;2557;27;43;4;1;3;.750;755000;0
23237;711;3;68;38;4;34;.895;3872000;0
23237;998;8;0;0;0;0;.00nan;0;0
23237;1731;3;0;0;0;0;.00nan;0;0
23237;2266;8;76;44;3;41;.932;3883000;0
23251;268;1;84;32;2;30;.938;3600000;0
23251;710;26;53;31;4;27;.871;3577000;0
23251;1239;26;0;0;0;0;.00nan;0;0
23251;2800;1;0;0;0;0;.00nan;0;0
23101;0;48;81;40;3;37;.925;3519000;0
23101;277;10;0;0;0;0;.00nan;0;0
23101;812;24;84;25;1;24;.960;3600000;0
23101;2947;29;0;0;0;0;.00nan;0;0
24271;419;20;91;25;0;25;1.000;3600000;0
24271;707;20;0;0;0;0;.00nan;0;0
24271;1406;21;0;0;0;0;.00nan;0;0
24271;1690;21;71;32;3;29;.906;3600000;0
23325;734;2;83;34;2;32;.941;3564000;0
23325;1355;2;0;0;0;0;.00nan;0;0
23325;2174;18;72;22;1;21;.955;3600000;0
23325;2314;18;0;0;0;0;.00nan;0;0
23322;711;3;0;0;0;0;.00nan;0;0
23322;783;11;80;43;5;38;.884;3900000;0
23322;1731;3;32;20;5;15;.750;3900000;0
23322;2810;11;0;0;0;0;.00nan;0;0
23138;103;30;95;45;2;43;.956;3900000;0
23138;737;23;92;40;2;38;.950;3900000;0
23138;2375;23;0;0;0;0;.00nan;0;0
23138;2549;30;0;0;0;0;.00nan;0;0
23198;360;16;100;28;0;28;1.000;3600000;0
23198;2016;14;72;60;7;53;.883;3534000;0
23198;2057;14;49;1;0;1;1.000;66000;0
23198;2687;16;0;0;0;0;.00nan;0;0
23275;295;24;61;36;5;31;.861;3600000;0
23275;482;6;64;24;2;22;.917;3600000;0
23275;483;6;0;0;0;0;.00nan;0;0
23275;593;57;0;0;0;0;.00nan;0;0
23162;429;28;94;38;1;37;.974;3600000;0
23162;1061;28;0;0;0;0;.00nan;0;0
23162;1221;25;80;40;3;37;.925;3533000;0
23162;2269;25;0;0;0;0;.00nan;0;0
23119;277;10;77;26;1;25;.962;3600000;0
23119;727;4;64;40;5;35;.875;3600000;0
23119;812;24;0;0;0;0;.00nan;0;0
23119;1335;4;0;0;0;0;.00nan;0;0
23192;419;20;94;54;3;51;.944;3673000;0
23192;707;20;0;0;0;0;.00nan;0;0
23192;735;5;83;36;2;34;.944;3673000;0
23192;1361;5;0;0;0;0;.00nan;0;0
23152;112;13;96;42;2;40;.952;3556000;0
23152;318;22;0;0;0;0;.00nan;0;0
23152;714;13;0;0;0;0;.00nan;0;0
23152;1036;22;76;25;1;24;.960;3600000;0
23321;734;2;0;0;0;0;.00nan;0;0
23321;998;8;78;38;3;35;.921;3600000;0
23321;1355;2;72;39;4;35;.897;3548000;0
23321;2266;8;0;0;0;0;.00nan;0;0
24272;268;1;0;0;0;0;.00nan;0;0
24272;783;11;50;0;0;0;.00nan;11000;0
24272;2800;1;100;26;0;26;1.000;3600000;0
24272;2810;11;51;38;6;32;.842;3589000;0
24258;489;19;0;0;0;0;.00nan;0;0
24258;735;5;0;0;0;0;.00nan;0;0
24258;1056;19;89;29;1;28;.966;3600000;0
24258;1361;5;85;33;2;31;.939;3558000;0
23159;487;27;74;23;1;22;.957;3600000;0
23159;710;26;98;53;3;50;.943;3543000;0
23159;1239;26;0;0;0;0;.00nan;0;0
23159;2557;27;0;0;0;0;.00nan;0;0
23137;103;30;0;0;0;0;.00nan;0;0
23137;505;17;74;37;3;34;.919;3536000;0
23137;1333;17;0;0;0;0;.00nan;0;0
23137;2549;30;67;26;2;24;.923;3600000;0
23135;1052;9;0;0;0;0;.00nan;0;0
23135;1221;25;0;0;0;0;.00nan;0;0
23135;1332;9;73;28;2;26;.929;3900000;0
23135;2269;25;98;37;2;35;.946;3900000;0
23144;13;7;0;0;0;0;.00nan;0;0
23144;316;7;54;33;5;28;.848;3600000;0
23144;1163;0;100;30;0;30;1.000;3600000;0
23144;2804;0;0;0;0;0;.00nan;0;0
23302;318;22;0;0;0;0;.00nan;0;0
23302;1021;15;26;31;6;25;.806;3600000;0
23302;1036;22;89;41;3;38;.927;3600000;0
23302;1128;15;0;0;0;0;.00nan;0;0
23176;727;4;0;0;0;0;.00nan;0;0
23176;1335;4;76;30;2;28;.933;3600000;0
23176;1406;21;58;47;6;41;.872;3524000;0
23176;1690;21;50;1;0;1;1.000;76000;0
23213;295;24;0;0;0;0;.00nan;0;0
23213;593;57;72;38;3;35;.921;3537000;0
23213;1149;12;0;0;0;0;.00nan;0;0
23213;1278;12;79;24;1;23;.958;3600000;0
23201;0;48;90;33;1;32;.970;3600000;0
23201;482;6;0;0;0;0;.00nan;0;0
23201;483;6;91;44;3;41;.932;3594000;0
23201;2947;29;0;0;0;0;.00nan;0;0
23165;487;27;0;0;0;0;.00nan;0;0
23165;737;23;75;31;3;28;.903;3879000;0
23165;2375;23;0;0;0;0;.00nan;0;0
23165;2557;27;62;33;4;29;.879;3879000;0
23136;429;28;62;26;3;23;.885;3784000;0
23136;505;17;0;0;0;0;.00nan;0;0
23136;1061;28;0;0;0;0;.00nan;0;0
23136;1333;17;59;34;4;30;.882;3784000;0
24185;277;10;0;0;0;0;.00nan;0;0
24185;711;3;84;29;1;28;.966;3600000;0
24185;812;24;84;26;2;24;.923;3558000;0
24185;1731;3;0;0;0;0;.00nan;0;0
23160;112;13;0;0;0;0;.00nan;0;0
23160;714;13;82;25;1;24;.960;3562000;0
23160;1163;0;99;28;0;28;1.000;3600000;0
23160;2804;0;0;0;0;0;.00nan;0;0
23157;277;10;44;27;5;22;.815;3762000;0
23157;360;16;62;33;4;29;.879;3198000;0
23157;691;10;0;0;0;0;.00nan;0;0
23157;2687;16;59;5;0;5;1.000;564000;0
23242;295;24;75;22;1;21;.955;3600000;0
23242;489;19;95;38;2;36;.947;3557000;0
23242;812;24;0;0;0;0;.00nan;0;0
23242;1056;19;0;0;0;0;.00nan;0;0
23168;735;5;100;43;0;43;1.000;3600000;0
23168;1052;9;97;45;1;44;.978;3543000;0
23168;1332;9;0;0;0;0;.00nan;0;0
23168;1361;5;0;0;0;0;.00nan;0;0
23191;1406;21;69;29;3;26;.897;3600000;0
23191;1690;21;0;0;0;0;.00nan;0;0
23191;2016;14;0;0;0;0;.00nan;0;0
23191;2057;14;56;41;5;36;.878;3514000;0
24233;318;22;0;0;0;0;.00nan;0;0
24233;429;28;0;0;0;0;.00nan;0;0
24233;1036;22;81;32;2;30;.938;3600000;0
24233;1061;28;64;40;4;36;.900;3564000;0
23228;783;11;0;0;0;0;.00nan;0;0
23228;1149;12;0;0;0;0;.00nan;0;0
23228;1278;12;87;31;1;30;.968;3600000;0
23228;2810;11;72;33;3;30;.909;3537000;0
23218;482;6;98;48;3;45;.938;3584000;0
23218;483;6;0;0;0;0;.00nan;0;0
23218;1021;15;70;21;2;19;.905;3600000;0
23218;1128;15;0;0;0;0;.00nan;0;0
23155;0;48;99;31;1;30;.968;3600000;0
23155;2174;18;87;36;3;33;.917;3564000;0
23155;2314;18;0;0;0;0;.00nan;0;0
23155;2947;29;0;0;0;0;.00nan;0;0
23118;13;7;58;30;4;26;.867;3600000;0
23118;268;1;0;0;0;0;.00nan;0;0
23118;316;7;0;0;0;0;.00nan;0;0
23118;2800;1;96;23;0;23;1.000;3600000;0
23223;419;20;0;0;0;0;.00nan;0;0
23223;707;20;90;30;1;29;.967;3600000;0
23223;710;26;0;0;0;0;.00nan;0;0
23223;1239;26;75;36;3;33;.917;3521000;0
24227;295;24;0;0;0;0;.00nan;0;0
24227;812;24;84;47;5;42;.894;3600000;0
24227;1163;0;46;38;6;32;.842;3556000;0
24227;2804;0;0;0;0;0;.00nan;0;0
24217;112;13;65;35;4;31;.886;3600000;0
24217;505;17;31;26;6;20;.769;3516000;0
24217;714;13;0;0;0;0;.00nan;0;0
24217;1333;17;0;0;0;0;.00nan;0;0
23170;487;27;100;33;0;33;1.000;3600000;0
23170;1221;25;62;32;4;28;.875;3600000;0
23170;2269;25;0;0;0;0;.00nan;0;0
23170;2557;27;0;0;0;0;.00nan;0;0
23629;711;3;62;32;4;28;.875;3573000;0
23629;998;8;93;41;2;39;.951;3600000;0
23629;1731;3;0;0;0;0;.00nan;0;0
23629;2266;8;0;0;0;0;.00nan;0;0
23156;13;7;0;0;0;0;.00nan;0;0
23156;316;7;50;18;3;15;.833;3600000;0
23156;419;20;84;61;6;55;.902;3600000;0
23156;707;20;0;0;0;0;.00nan;0;0
23336;318;22;0;0;0;0;.00nan;0;0
23336;1036;22;50;26;4;22;.846;3522000;0
23336;2174;18;0;0;0;0;.00nan;0;0
23336;2314;18;65;26;2;24;.923;3600000;0
23172;268;1;50;7;1;6;.857;795000;0
23172;1052;9;0;0;0;0;.00nan;0;0
23172;1332;9;57;29;3;26;.897;3600000;0
23172;2800;1;45;44;7;37;.841;2805000;0
23164;360;16;0;0;0;0;.00nan;0;0
23164;737;23;78;29;2;27;.931;3576000;0
23164;2375;23;0;0;0;0;.00nan;0;0
23164;2687;16;76;24;1;23;.958;3600000;0
23179;505;17;0;0;0;0;.00nan;0;0
23179;783;11;71;42;5;37;.881;3600000;0
23179;1333;17;87;24;1;23;.958;3600000;0
23179;2810;11;0;0;0;0;.00nan;0;0
23221;1021;15;59;32;5;27;.844;3600000;0
23221;1128;15;0;0;0;0;.00nan;0;0
23221;1163;0;0;0;0;0;.00nan;0;0
23221;2804;0;96;39;2;37;.949;3600000;0
23190;727;4;94;45;2;43;.956;3600000;0
23190;734;2;0;0;0;0;.00nan;0;0
23190;1335;4;0;0;0;0;.00nan;0;0
23190;1355;2;92;41;3;38;.927;3587000;0
23843;711;3;89;42;3;39;.929;3594000;0
23843;735;5;77;31;2;29;.935;3600000;0
23843;1361;5;0;0;0;0;.00nan;0;0
23843;1731;3;0;0;0;0;.00nan;0;0
23167;0;48;0;0;0;0;.00nan;0;0
23167;112;13;0;0;0;0;.00nan;0;0
23167;714;13;63;31;4;27;.871;3600000;0
23167;2947;29;74;24;2;22;.917;3600000;0
23247;277;10;0;0;0;0;.00nan;0;0
23247;691;10;76;20;1;19;.950;3786000;0
23247;1149;12;0;0;0;0;.00nan;0;0
23247;1278;12;84;32;2;30;.938;3787000;0
23249;710;26;77;28;2;26;.929;3551000;0
23249;1239;26;0;0;0;0;.00nan;0;0
23249;2016;14;99;40;1;39;.975;3600000;0
23249;2057;14;0;0;0;0;.00nan;0;0
23210;489;19;76;26;1;25;.962;3600000;0
23210;1056;19;0;0;0;0;.00nan;0;0
23210;1406;21;92;39;2;37;.949;3600000;0
23210;1690;21;0;0;0;0;.00nan;0;0
23396;268;1;0;0;0;0;.00nan;0;0
23396;998;8;64;32;3;29;.906;3591000;0
23396;2266;8;0;0;0;0;.00nan;0;0
23396;2800;1;82;37;2;35;.946;3600000;0
23132;103;30;68;30;3;27;.900;3600000;0
23132;429;28;0;0;0;0;.00nan;0;0
23132;1061;28;95;20;0;20;1.000;3600000;0
23132;2549;30;0;0;0;0;.00nan;0;0
24269;360;16;71;37;3;34;.919;3600000;0
24269;1052;9;62;21;2;19;.905;3600000;0
24269;1332;9;0;0;0;0;.00nan;0;0
24269;2687;16;0;0;0;0;.00nan;0;0
23296;489;19;0;0;0;0;.00nan;0;0
23296;1056;19;52;39;5;34;.872;3551000;0
23296;1406;21;69;31;4;27;.871;3600000;0
23296;1690;21;0;0;0;0;.00nan;0;0
23265;13;7;87;37;2;35;.946;3900000;0
23265;316;7;0;0;0;0;.00nan;0;0
23265;2174;18;0;0;0;0;.00nan;0;0
23265;2314;18;76;34;2;32;.941;3900000;0
23181;112;13;57;24;3;21;.875;3547000;0
23181;505;17;91;36;2;34;.944;3600000;0
23181;714;13;0;0;0;0;.00nan;0;0
23181;1333;17;0;0;0;0;.00nan;0;0
23261;710;26;0;0;0;0;.00nan;0;0
23261;1149;12;0;0;0;0;.00nan;0;0
23261;1239;26;98;54;3;51;.944;3559000;0
23261;1278;12;59;18;2;16;.889;3600000;0
23510;711;3;38;29;6;23;.793;2884000;0
23510;734;2;0;0;0;0;.00nan;0;0
23510;1355;2;57;30;4;26;.867;3600000;0
23510;1731;3;69;11;0;11;1.000;693000;0
23236;783;11;85;35;2;33;.943;3600000;0
23236;1163;0;97;45;3;42;.933;3551000;0
23236;2804;0;0;0;0;0;.00nan;0;0
23236;2810;11;0;0;0;0;.00nan;0;0
23216;295;24;78;48;4;44;.917;3600000;0
23216;360;16;0;0;0;0;.00nan;0;0
23216;812;24;0;0;0;0;.00nan;0;0
23216;2687;16;33;38;7;31;.816;3600000;0
23214;0;48;82;20;1;19;.950;3600000;0
23214;487;27;64;27;3;24;.889;3576000;0
23214;2557;27;0;0;0;0;.00nan;0;0
23214;2947;29;0;0;0;0;.00nan;0;0
23204;727;4;79;25;1;24;.960;3600000;0
23204;735;5;88;45;3;42;.933;3546000;0
23204;1335;4;0;0;0;0;.00nan;0;0
23204;1361;5;0;0;0;0;.00nan;0;0
23224;268;1;0;0;0;0;.00nan;0;0
23224;727;4;0;0;0;0;.00nan;0;0
23224;1335;4;62;27;3;24;.889;3570000;0
23224;2800;1;81;34;2;32;.941;3600000;0
23171;112;13;0;0;0;0;.00nan;0;0
23171;714;13;89;42;3;39;.929;3600000;0
23171;998;8;52;16;2;14;.875;3600000;0
23171;2266;8;0;0;0;0;.00nan;0;0
24274;277;10;0;0;0;0;.00nan;0;0
24274;691;10;57;19;2;17;.895;3600000;0
24274;711;3;54;3;0;3;1.000;234000;0
24274;1731;3;61;49;6;43;.878;3366000;0
23229;13;7;0;0;0;0;.00nan;0;0
23229;316;7;75;44;4;40;.909;3539000;0
23229;489;19;84;33;2;31;.939;3600000;0
23229;1056;19;0;0;0;0;.00nan;0;0
23327;783;11;0;0;0;0;.00nan;0;0
23327;1021;15;65;29;3;26;.897;3900000;0
23327;1128;15;0;0;0;0;.00nan;0;0
23327;2810;11;96;47;3;44;.936;3900000;0
23208;318;22;0;0;0;0;.00nan;0;0
23208;1036;22;94;47;3;44;.936;3600000;0
23208;1221;25;55;1;0;1;1.000;274000;0
23208;2269;25;38;35;6;29;.829;3326000;0
23255;710;26;51;31;4;27;.871;3600000;0
23255;1163;0;0;0;0;0;.00nan;0;0
23255;1239;26;0;0;0;0;.00nan;0;0
23255;2804;0;100;43;0;43;1.000;3600000;0
23196;482;6;0;0;0;0;.00nan;0;0
23196;483;6;100;42;0;42;1.000;3600000;0
23196;505;17;0;0;0;0;.00nan;0;0
23196;1333;17;80;27;2;25;.926;3577000;0
24249;735;5;0;0;0;0;.00nan;0;0
24249;1149;12;91;43;3;40;.930;3600000;0
24249;1278;12;0;0;0;0;.00nan;0;0
24249;1361;5;60;38;5;33;.868;3554000;0
23195;103;30;75;39;3;36;.923;3584000;0
23195;2174;18;93;35;1;34;.971;3600000;0
23195;2314;18;0;0;0;0;.00nan;0;0
23195;2549;30;0;0;0;0;.00nan;0;0
23566;487;27;0;0;0;0;.00nan;0;0
23566;734;2;58;21;2;19;.905;3600000;0
23566;1355;2;0;0;0;0;.00nan;0;0
23566;2557;27;98;55;3;52;.945;3563000;0
23188;737;23;53;39;6;33;.846;3325000;0
23188;2016;14;0;0;0;0;.00nan;0;0
23188;2057;14;100;52;1;51;.981;3600000;0
23188;2375;23;50;1;0;1;1.000;275000;0
23193;429;28;0;0;0;0;.00nan;0;0
23193;1052;9;62;24;2;22;.917;3600000;0
23193;1061;28;43;35;6;29;.829;3600000;0
23193;1332;9;0;0;0;0;.00nan;0;0
23166;295;24;100;43;1;42;.977;3600000;0
23166;737;23;0;0;0;0;.00nan;0;0
23166;812;24;0;0;0;0;.00nan;0;0
23166;2375;23;52;23;3;20;.870;3525000;0
23215;0;48;0;0;0;0;.00nan;0;0
23215;318;22;94;31;1;30;.968;3900000;0
23215;1036;22;0;0;0;0;.00nan;0;0
23215;2947;29;85;28;1;27;.964;3900000;0
24252;112;13;98;57;3;54;.947;3600000;0
24252;429;28;0;0;0;0;.00nan;0;0
24252;714;13;0;0;0;0;.00nan;0;0
24252;1061;28;87;16;0;16;1.000;3600000;0
23333;482;6;0;0;0;0;.00nan;0;0
23333;483;6;88;53;2;51;.962;3900000;0
23333;1021;15;56;21;2;19;.905;3900000;0
23333;1128;15;0;0;0;0;.00nan;0;0
23185;103;30;77;25;1;24;.960;3600000;0
23185;711;3;8;17;6;11;.647;1092000;0
23185;1731;3;33;28;5;23;.821;2508000;0
23185;2549;30;0;0;0;0;.00nan;0;0
23580;277;10;0;0;0;0;.00nan;0;0
23580;691;10;60;19;2;17;.895;3570000;0
23580;734;2;0;0;0;0;.00nan;0;0
23580;1355;2;94;39;1;38;.974;3600000;0
23425;489;19;0;0;0;0;.00nan;0;0
23425;1056;19;65;23;2;21;.913;3600000;0
23425;1149;12;72;39;3;36;.923;3554000;0
23425;1278;12;0;0;0;0;.00nan;0;0
23404;783;11;83;25;2;23;.920;3600000;0
23404;1406;21;43;38;6;32;.842;3532000;0
23404;1690;21;48;0;0;0;.00nan;68000;0
23404;2810;11;0;0;0;0;.00nan;0;0
23243;13;7;89;31;1;30;.968;3600000;0
23243;316;7;0;0;0;0;.00nan;0;0
23243;2016;14;62;28;3;25;.893;3523000;0
23243;2057;14;0;0;0;0;.00nan;0;0
23246;295;24;0;0;0;0;.00nan;0;0
23246;419;20;92;42;2;40;.952;3578000;0
23246;707;20;0;0;0;0;.00nan;0;0
23246;812;24;97;37;1;36;.973;3600000;0
23199;268;1;0;0;0;0;.00nan;0;0
23199;1221;25;53;43;7;36;.837;3183000;0
23199;2269;25;58;5;0;5;1.000;417000;0
23199;2800;1;55;26;4;22;.846;3600000;0
23203;0;48;93;33;1;32;.970;3600000;0
23203;998;8;74;33;3;30;.909;3600000;0
23203;2266;8;0;0;0;0;.00nan;0;0
23203;2947;29;0;0;0;0;.00nan;0;0
23337;1021;15;0;0;0;0;.00nan;0;0
23337;1128;15;82;31;2;29;.935;3600000;0
23337;2174;18;51;29;5;24;.828;3600000;0
23337;2314;18;0;0;0;0;.00nan;0;0
23222;103;30;0;0;0;0;.00nan;0;0
23222;505;17;72;39;4;35;.897;3600000;0
23222;1333;17;0;0;0;0;.00nan;0;0
23222;2549;30;80;24;1;23;.958;3600000;0
23448;277;10;84;24;1;23;.958;3600000;0
23448;691;10;0;0;0;0;.00nan;0;0
23448;711;3;63;39;4;35;.897;3600000;0
23448;1731;3;0;0;0;0;.00nan;0;0
23293;710;26;0;0;0;0;.00nan;0;0
23293;1149;12;0;0;0;0;.00nan;0;0
23293;1239;26;64;35;4;31;.886;3900000;0
23293;1278;12;74;44;4;40;.909;3900000;0
23187;360;16;87;18;0;18;1.000;3600000;0
23187;1052;9;59;34;3;31;.912;3600000;0
23187;1332;9;0;0;0;0;.00nan;0;0
23187;2687;16;0;0;0;0;.00nan;0;0
23334;482;6;65;41;5;36;.878;3600000;0
23334;483;6;0;0;0;0;.00nan;0;0
